source,target,source_name,target_name,source_opinion,target_opinion,source_group,target_group
3,13,Patricia Brown,Susan Anderson,1,1,1,1
3,18,Patricia Brown,Christopher Martin,1,1,1,1
3,23,Patricia Brown,Karen Sanchez,1,1,1,1
3,28,Patricia Brown,Steven Walker,1,1,1,1
3,33,Patricia Brown,Carol Scott,1,1,1,1
3,38,Patricia Brown,Edward Green,1,1,1,1
3,43,Patricia Brown,Angela Rivera,1,1,1,1
3,48,Patricia Brown,Gary Phillips,1,1,1,1
3,53,Patricia Brown,Janet Edwards,1,1,1,1
3,58,Patricia Brown,Benjamin Rogers,1,1,1,1
3,63,Patricia Brown,Cheryl Murphy,1,1,1,1
3,68,Patricia Brown,Shane Cox,1,1,1,1
3,73,Patricia Brown,Alice Sanders,1,1,1,1
3,78,Patricia Brown,Jamie Ross,1,1,1,1
3,83,Patricia Brown,Riley Powell,1,1,1,1
3,88,Patricia Brown,Caleb Simmons,1,1,1,1
3,93,Patricia Brown,Sierra Griffin,1,1,1,1
3,98,Patricia Brown,Carter Graham,1,1,1,1
3,103,Patricia Brown,Naomi Jordan,1,1,1,1
3,108,Patricia Brown,Aaron Russell,1,1,1,1
3,113,Patricia Brown,Caroline Patterson,1,1,1,1
4,9,Michael Jones,Elizabeth Martinez,2,2,1,1
4,14,Michael Jones,Joseph Thomas,2,2,1,1
4,19,Michael Jones,Lisa Lee,2,2,1,1
4,24,Michael Jones,Anthony Clark,2,2,1,1
4,29,Michael Jones,Sandra Young,2,2,1,1
4,34,Michael Jones,Kevin Torres,2,2,1,1
4,39,Michael Jones,Cynthia Adams,2,2,1,1
4,44,Michael Jones,Jacob Campbell,2,2,1,1
4,49,Michael Jones,Stephanie Evans,2,2,1,1
4,54,Michael Jones,Scott Collins,2,2,1,1
4,59,Michael Jones,Megan Reed,2,2,1,1
4,64,Michael Jones,Zachary Bailey,2,2,1,1
4,69,Michael Jones,Theresa Howard,2,2,1,1
4,74,Michael Jones,Derek Price,2,2,1,1
4,79,Michael Jones,Morgan Henderson,2,2,1,1
4,84,Michael Jones,Alex Patterson,2,2,1,1
4,89,Michael Jones,Alyssa Foster,2,2,1,1
4,94,Michael Jones,Luke Diaz,2,2,1,1
4,99,Michael Jones,Mia Sullivan,2,2,1,1
4,104,Michael Jones,Isaac Hayes,2,2,1,1
4,109,Michael Jones,Sofia Griffin,2,2,1,1
5,10,Linda Garcia,David Hernandez,-2,-2,-1,-1
5,15,Linda Garcia,Margaret Taylor,-2,-2,-1,-1
5,20,Linda Garcia,Daniel Perez,-2,-2,-1,-1
5,25,Linda Garcia,Betty Ramirez,-2,-2,-1,-1
5,30,Linda Garcia,Paul Allen,-2,-2,-1,-1
5,35,Linda Garcia,Ruth Nguyen,-2,-2,-1,-1
5,40,Linda Garcia,Jason Nelson,-2,-2,-1,-1
5,45,Linda Garcia,Melissa Mitchell,-2,-2,-1,-1
5,50,Linda Garcia,Nicholas Turner,-2,-2,-1,-1
5,55,Linda Garcia,Rachel Stewart,-2,-2,-1,-1
5,60,Linda Garcia,Aaron Cook,-2,-2,-1,-1
5,65,Linda Garcia,Katherine Rivera,-2,-2,-1,-1
5,70,Linda Garcia,Bryan Ward,-2,-2,-1,-1
5,75,Linda Garcia,Victoria Bennett,-2,-2,-1,-1
5,80,Linda Garcia,Robin Coleman,-2,-2,-1,-1
5,85,Linda Garcia,Taylor Hughes,-2,-2,-1,-1
5,90,Linda Garcia,Dylan Bryant,-2,-2,-1,-1
5,95,Linda Garcia,Hailey Myers,-2,-2,-1,-1
5,100,Linda Garcia,Wyatt Wallace,-2,-2,-1,-1
5,105,Linda Garcia,Lily Ford,-2,-2,-1,-1
5,110,Linda Garcia,Julian Barnes,-2,-2,-1,-1
6,11,William Miller,Jennifer Lopez,-1,-1,-1,-1
6,16,William Miller,Charles Moore,-1,-1,-1,-1
6,21,William Miller,Nancy White,-1,-1,-1,-1
6,26,William Miller,Mark Lewis,-1,-1,-1,-1
6,31,William Miller,Donna King,-1,-1,-1,-1
6,36,William Miller,Brian Hill,-1,-1,-1,-1
6,41,William Miller,Amy Baker,-1,-1,-1,-1
6,46,William Miller,Ryan Carter,-1,-1,-1,-1
6,51,William Miller,Rebecca Torres,-1,-1,-1,-1
6,56,William Miller,Brandon Sanchez,-1,-1,-1,-1
6,61,William Miller,Olivia Morgan,-1,-1,-1,-1
6,66,William Miller,Patrick Cooper,-1,-1,-1,-1
6,71,William Miller,Janice Brooks,-1,-1,-1,-1
6,76,William Miller,Jordan Wood,-1,-1,-1,-1
6,81,William Miller,AJenkins,-1,-1,-1,-1
6,86,William Miller,Ethan Flores,-1,-1,-1,-1
6,91,William Miller,Jasmine Alexander,-1,-1,-1,-1
6,96,William Miller,Owen Ford,-1,-1,-1,-1
6,101,William Miller,Eva West,-1,-1,-1,-1
6,106,William Miller,Gabriel Simmons,-1,-1,-1,-1
6,111,William Miller,Aubrey Price,-1,-1,-1,-1
7,12,Barbara Davis,Richard Wilson,0,0,0,0
7,17,Barbara Davis,Dorothy Jackson,0,0,0,0
7,22,Barbara Davis,Matthew Harris,0,0,0,0
7,27,Barbara Davis,Helen Robinson,0,0,0,0
7,32,Barbara Davis,Andrew Wright,0,0,0,0
7,37,Barbara Davis,Sharon Flores,0,0,0,0
7,42,Barbara Davis,Jeffrey Hall,0,0,0,0
7,47,Barbara Davis,Emma Roberts,0,0,0,0
7,52,Barbara Davis,Frank Parker,0,0,0,0
7,57,Barbara Davis,Laura Morris,0,0,0,0
7,62,Barbara Davis,Adam Bell,0,0,0,0
7,67,Barbara Davis,Diane Richardson,0,0,0,0
7,72,Barbara Davis,Samuel Kelly,0,0,0,0
7,77,Barbara Davis,Casey Barnes,0,0,0,0
7,82,Barbara Davis,Quinn Perry,0,0,0,0
7,87,Barbara Davis,Samantha Butler,0,0,0,0
7,92,Barbara Davis,Connor Russell,0,0,0,0
7,97,Barbara Davis,Isabella Hamilton,0,0,0,0
7,102,Barbara Davis,Julian Cole,0,0,0,0
7,107,Barbara Davis,Madison Bryant,0,0,0,0
7,112,Barbara Davis,Miles Jenkins,0,0,0,0
8,13,James Rodriguez,Susan Anderson,1,1,1,1
8,18,James Rodriguez,Christopher Martin,1,1,1,1
8,23,James Rodriguez,Karen Sanchez,1,1,1,1
8,28,James Rodriguez,Steven Walker,1,1,1,1
8,33,James Rodriguez,Carol Scott,1,1,1,1
8,38,James Rodriguez,Edward Green,1,1,1,1
8,43,James Rodriguez,Angela Rivera,1,1,1,1
8,48,James Rodriguez,Gary Phillips,1,1,1,1
8,53,James Rodriguez,Janet Edwards,1,1,1,1
8,58,James Rodriguez,Benjamin Rogers,1,1,1,1
8,63,James Rodriguez,Cheryl Murphy,1,1,1,1
8,68,James Rodriguez,Shane Cox,1,1,1,1
8,73,James Rodriguez,Alice Sanders,1,1,1,1
8,78,James Rodriguez,Jamie Ross,1,1,1,1
8,83,James Rodriguez,Riley Powell,1,1,1,1
8,88,James Rodriguez,Caleb Simmons,1,1,1,1
8,93,James Rodriguez,Sierra Griffin,1,1,1,1
8,98,James Rodriguez,Carter Graham,1,1,1,1
8,103,James Rodriguez,Naomi Jordan,1,1,1,1
8,108,James Rodriguez,Aaron Russell,1,1,1,1
8,113,James Rodriguez,Caroline Patterson,1,1,1,1
9,14,Elizabeth Martinez,Joseph Thomas,2,2,1,1
9,19,Elizabeth Martinez,Lisa Lee,2,2,1,1
9,24,Elizabeth Martinez,Anthony Clark,2,2,1,1
9,29,Elizabeth Martinez,Sandra Young,2,2,1,1
9,34,Elizabeth Martinez,Kevin Torres,2,2,1,1
9,39,Elizabeth Martinez,Cynthia Adams,2,2,1,1
9,44,Elizabeth Martinez,Jacob Campbell,2,2,1,1
9,49,Elizabeth Martinez,Stephanie Evans,2,2,1,1
9,54,Elizabeth Martinez,Scott Collins,2,2,1,1
9,59,Elizabeth Martinez,Megan Reed,2,2,1,1
9,64,Elizabeth Martinez,Zachary Bailey,2,2,1,1
9,69,Elizabeth Martinez,Theresa Howard,2,2,1,1
9,74,Elizabeth Martinez,Derek Price,2,2,1,1
9,79,Elizabeth Martinez,Morgan Henderson,2,2,1,1
9,84,Elizabeth Martinez,Alex Patterson,2,2,1,1
9,89,Elizabeth Martinez,Alyssa Foster,2,2,1,1
9,94,Elizabeth Martinez,Luke Diaz,2,2,1,1
9,99,Elizabeth Martinez,Mia Sullivan,2,2,1,1
9,104,Elizabeth Martinez,Isaac Hayes,2,2,1,1
9,109,Elizabeth Martinez,Sofia Griffin,2,2,1,1
10,15,David Hernandez,Margaret Taylor,-2,-2,-1,-1
10,20,David Hernandez,Daniel Perez,-2,-2,-1,-1
10,25,David Hernandez,Betty Ramirez,-2,-2,-1,-1
10,30,David Hernandez,Paul Allen,-2,-2,-1,-1
10,35,David Hernandez,Ruth Nguyen,-2,-2,-1,-1
10,40,David Hernandez,Jason Nelson,-2,-2,-1,-1
10,45,David Hernandez,Melissa Mitchell,-2,-2,-1,-1
10,50,David Hernandez,Nicholas Turner,-2,-2,-1,-1
10,55,David Hernandez,Rachel Stewart,-2,-2,-1,-1
10,60,David Hernandez,Aaron Cook,-2,-2,-1,-1
10,65,David Hernandez,Katherine Rivera,-2,-2,-1,-1
10,70,David Hernandez,Bryan Ward,-2,-2,-1,-1
10,75,David Hernandez,Victoria Bennett,-2,-2,-1,-1
10,80,David Hernandez,Robin Coleman,-2,-2,-1,-1
10,85,David Hernandez,Taylor Hughes,-2,-2,-1,-1
10,90,David Hernandez,Dylan Bryant,-2,-2,-1,-1
10,95,David Hernandez,Hailey Myers,-2,-2,-1,-1
10,100,David Hernandez,Wyatt Wallace,-2,-2,-1,-1
10,105,David Hernandez,Lily Ford,-2,-2,-1,-1
10,110,David Hernandez,Julian Barnes,-2,-2,-1,-1
11,16,Jennifer Lopez,Charles Moore,-1,-1,-1,-1
11,21,Jennifer Lopez,Nancy White,-1,-1,-1,-1
11,26,Jennifer Lopez,Mark Lewis,-1,-1,-1,-1
11,31,Jennifer Lopez,Donna King,-1,-1,-1,-1
11,36,Jennifer Lopez,Brian Hill,-1,-1,-1,-1
11,41,Jennifer Lopez,Amy Baker,-1,-1,-1,-1
11,46,Jennifer Lopez,Ryan Carter,-1,-1,-1,-1
11,51,Jennifer Lopez,Rebecca Torres,-1,-1,-1,-1
11,56,Jennifer Lopez,Brandon Sanchez,-1,-1,-1,-1
11,61,Jennifer Lopez,Olivia Morgan,-1,-1,-1,-1
11,66,Jennifer Lopez,Patrick Cooper,-1,-1,-1,-1
11,71,Jennifer Lopez,Janice Brooks,-1,-1,-1,-1
11,76,Jennifer Lopez,Jordan Wood,-1,-1,-1,-1
11,81,Jennifer Lopez,AJenkins,-1,-1,-1,-1
11,86,Jennifer Lopez,Ethan Flores,-1,-1,-1,-1
11,91,Jennifer Lopez,Jasmine Alexander,-1,-1,-1,-1
11,96,Jennifer Lopez,Owen Ford,-1,-1,-1,-1
11,101,Jennifer Lopez,Eva West,-1,-1,-1,-1
11,106,Jennifer Lopez,Gabriel Simmons,-1,-1,-1,-1
11,111,Jennifer Lopez,Aubrey Price,-1,-1,-1,-1
12,17,Richard Wilson,Dorothy Jackson,0,0,0,0
12,22,Richard Wilson,Matthew Harris,0,0,0,0
12,27,Richard Wilson,Helen Robinson,0,0,0,0
12,32,Richard Wilson,Andrew Wright,0,0,0,0
12,37,Richard Wilson,Sharon Flores,0,0,0,0
12,42,Richard Wilson,Jeffrey Hall,0,0,0,0
12,47,Richard Wilson,Emma Roberts,0,0,0,0
12,52,Richard Wilson,Frank Parker,0,0,0,0
12,57,Richard Wilson,Laura Morris,0,0,0,0
12,62,Richard Wilson,Adam Bell,0,0,0,0
12,67,Richard Wilson,Diane Richardson,0,0,0,0
12,72,Richard Wilson,Samuel Kelly,0,0,0,0
12,77,Richard Wilson,Casey Barnes,0,0,0,0
12,82,Richard Wilson,Quinn Perry,0,0,0,0
12,87,Richard Wilson,Samantha Butler,0,0,0,0
12,92,Richard Wilson,Connor Russell,0,0,0,0
12,97,Richard Wilson,Isabella Hamilton,0,0,0,0
12,102,Richard Wilson,Julian Cole,0,0,0,0
12,107,Richard Wilson,Madison Bryant,0,0,0,0
12,112,Richard Wilson,Miles Jenkins,0,0,0,0
13,18,Susan Anderson,Christopher Martin,1,1,1,1
13,23,Susan Anderson,Karen Sanchez,1,1,1,1
13,28,Susan Anderson,Steven Walker,1,1,1,1
13,33,Susan Anderson,Carol Scott,1,1,1,1
13,38,Susan Anderson,Edward Green,1,1,1,1
13,43,Susan Anderson,Angela Rivera,1,1,1,1
13,48,Susan Anderson,Gary Phillips,1,1,1,1
13,53,Susan Anderson,Janet Edwards,1,1,1,1
13,58,Susan Anderson,Benjamin Rogers,1,1,1,1
13,63,Susan Anderson,Cheryl Murphy,1,1,1,1
13,68,Susan Anderson,Shane Cox,1,1,1,1
13,73,Susan Anderson,Alice Sanders,1,1,1,1
13,78,Susan Anderson,Jamie Ross,1,1,1,1
13,83,Susan Anderson,Riley Powell,1,1,1,1
13,88,Susan Anderson,Caleb Simmons,1,1,1,1
13,93,Susan Anderson,Sierra Griffin,1,1,1,1
13,98,Susan Anderson,Carter Graham,1,1,1,1
13,103,Susan Anderson,Naomi Jordan,1,1,1,1
13,108,Susan Anderson,Aaron Russell,1,1,1,1
13,113,Susan Anderson,Caroline Patterson,1,1,1,1
14,19,Joseph Thomas,Lisa Lee,2,2,1,1
14,24,Joseph Thomas,Anthony Clark,2,2,1,1
14,29,Joseph Thomas,Sandra Young,2,2,1,1
14,34,Joseph Thomas,Kevin Torres,2,2,1,1
14,39,Joseph Thomas,Cynthia Adams,2,2,1,1
14,44,Joseph Thomas,Jacob Campbell,2,2,1,1
14,49,Joseph Thomas,Stephanie Evans,2,2,1,1
14,54,Joseph Thomas,Scott Collins,2,2,1,1
14,59,Joseph Thomas,Megan Reed,2,2,1,1
14,64,Joseph Thomas,Zachary Bailey,2,2,1,1
14,69,Joseph Thomas,Theresa Howard,2,2,1,1
14,74,Joseph Thomas,Derek Price,2,2,1,1
14,79,Joseph Thomas,Morgan Henderson,2,2,1,1
14,84,Joseph Thomas,Alex Patterson,2,2,1,1
14,89,Joseph Thomas,Alyssa Foster,2,2,1,1
14,94,Joseph Thomas,Luke Diaz,2,2,1,1
14,99,Joseph Thomas,Mia Sullivan,2,2,1,1
14,104,Joseph Thomas,Isaac Hayes,2,2,1,1
14,109,Joseph Thomas,Sofia Griffin,2,2,1,1
15,20,Margaret Taylor,Daniel Perez,-2,-2,-1,-1
15,25,Margaret Taylor,Betty Ramirez,-2,-2,-1,-1
15,30,Margaret Taylor,Paul Allen,-2,-2,-1,-1
15,35,Margaret Taylor,Ruth Nguyen,-2,-2,-1,-1
15,40,Margaret Taylor,Jason Nelson,-2,-2,-1,-1
15,45,Margaret Taylor,Melissa Mitchell,-2,-2,-1,-1
15,50,Margaret Taylor,Nicholas Turner,-2,-2,-1,-1
15,55,Margaret Taylor,Rachel Stewart,-2,-2,-1,-1
15,60,Margaret Taylor,Aaron Cook,-2,-2,-1,-1
15,65,Margaret Taylor,Katherine Rivera,-2,-2,-1,-1
15,70,Margaret Taylor,Bryan Ward,-2,-2,-1,-1
15,75,Margaret Taylor,Victoria Bennett,-2,-2,-1,-1
15,80,Margaret Taylor,Robin Coleman,-2,-2,-1,-1
15,85,Margaret Taylor,Taylor Hughes,-2,-2,-1,-1
15,90,Margaret Taylor,Dylan Bryant,-2,-2,-1,-1
15,95,Margaret Taylor,Hailey Myers,-2,-2,-1,-1
15,100,Margaret Taylor,Wyatt Wallace,-2,-2,-1,-1
15,105,Margaret Taylor,Lily Ford,-2,-2,-1,-1
15,110,Margaret Taylor,Julian Barnes,-2,-2,-1,-1
16,21,Charles Moore,Nancy White,-1,-1,-1,-1
16,26,Charles Moore,Mark Lewis,-1,-1,-1,-1
16,31,Charles Moore,Donna King,-1,-1,-1,-1
16,36,Charles Moore,Brian Hill,-1,-1,-1,-1
16,41,Charles Moore,Amy Baker,-1,-1,-1,-1
16,46,Charles Moore,Ryan Carter,-1,-1,-1,-1
16,51,Charles Moore,Rebecca Torres,-1,-1,-1,-1
16,56,Charles Moore,Brandon Sanchez,-1,-1,-1,-1
16,61,Charles Moore,Olivia Morgan,-1,-1,-1,-1
16,66,Charles Moore,Patrick Cooper,-1,-1,-1,-1
16,71,Charles Moore,Janice Brooks,-1,-1,-1,-1
16,76,Charles Moore,Jordan Wood,-1,-1,-1,-1
16,81,Charles Moore,AJenkins,-1,-1,-1,-1
16,86,Charles Moore,Ethan Flores,-1,-1,-1,-1
16,91,Charles Moore,Jasmine Alexander,-1,-1,-1,-1
16,96,Charles Moore,Owen Ford,-1,-1,-1,-1
16,101,Charles Moore,Eva West,-1,-1,-1,-1
16,106,Charles Moore,Gabriel Simmons,-1,-1,-1,-1
16,111,Charles Moore,Aubrey Price,-1,-1,-1,-1
17,22,Dorothy Jackson,Matthew Harris,0,0,0,0
17,27,Dorothy Jackson,Helen Robinson,0,0,0,0
17,32,Dorothy Jackson,Andrew Wright,0,0,0,0
17,37,Dorothy Jackson,Sharon Flores,0,0,0,0
17,42,Dorothy Jackson,Jeffrey Hall,0,0,0,0
17,47,Dorothy Jackson,Emma Roberts,0,0,0,0
17,52,Dorothy Jackson,Frank Parker,0,0,0,0
17,57,Dorothy Jackson,Laura Morris,0,0,0,0
17,62,Dorothy Jackson,Adam Bell,0,0,0,0
17,67,Dorothy Jackson,Diane Richardson,0,0,0,0
17,72,Dorothy Jackson,Samuel Kelly,0,0,0,0
17,77,Dorothy Jackson,Casey Barnes,0,0,0,0
17,82,Dorothy Jackson,Quinn Perry,0,0,0,0
17,87,Dorothy Jackson,Samantha Butler,0,0,0,0
17,92,Dorothy Jackson,Connor Russell,0,0,0,0
17,97,Dorothy Jackson,Isabella Hamilton,0,0,0,0
17,102,Dorothy Jackson,Julian Cole,0,0,0,0
17,107,Dorothy Jackson,Madison Bryant,0,0,0,0
17,112,Dorothy Jackson,Miles Jenkins,0,0,0,0
18,23,Christopher Martin,Karen Sanchez,1,1,1,1
18,28,Christopher Martin,Steven Walker,1,1,1,1
18,33,Christopher Martin,Carol Scott,1,1,1,1
18,38,Christopher Martin,Edward Green,1,1,1,1
18,43,Christopher Martin,Angela Rivera,1,1,1,1
18,48,Christopher Martin,Gary Phillips,1,1,1,1
18,53,Christopher Martin,Janet Edwards,1,1,1,1
18,58,Christopher Martin,Benjamin Rogers,1,1,1,1
18,63,Christopher Martin,Cheryl Murphy,1,1,1,1
18,68,Christopher Martin,Shane Cox,1,1,1,1
18,73,Christopher Martin,Alice Sanders,1,1,1,1
18,78,Christopher Martin,Jamie Ross,1,1,1,1
18,83,Christopher Martin,Riley Powell,1,1,1,1
18,88,Christopher Martin,Caleb Simmons,1,1,1,1
18,93,Christopher Martin,Sierra Griffin,1,1,1,1
18,98,Christopher Martin,Carter Graham,1,1,1,1
18,103,Christopher Martin,Naomi Jordan,1,1,1,1
18,108,Christopher Martin,Aaron Russell,1,1,1,1
18,113,Christopher Martin,Caroline Patterson,1,1,1,1
19,24,Lisa Lee,Anthony Clark,2,2,1,1
19,29,Lisa Lee,Sandra Young,2,2,1,1
19,34,Lisa Lee,Kevin Torres,2,2,1,1
19,39,Lisa Lee,Cynthia Adams,2,2,1,1
19,44,Lisa Lee,Jacob Campbell,2,2,1,1
19,49,Lisa Lee,Stephanie Evans,2,2,1,1
19,54,Lisa Lee,Scott Collins,2,2,1,1
19,59,Lisa Lee,Megan Reed,2,2,1,1
19,64,Lisa Lee,Zachary Bailey,2,2,1,1
19,69,Lisa Lee,Theresa Howard,2,2,1,1
19,74,Lisa Lee,Derek Price,2,2,1,1
19,79,Lisa Lee,Morgan Henderson,2,2,1,1
19,84,Lisa Lee,Alex Patterson,2,2,1,1
19,89,Lisa Lee,Alyssa Foster,2,2,1,1
19,94,Lisa Lee,Luke Diaz,2,2,1,1
19,99,Lisa Lee,Mia Sullivan,2,2,1,1
19,104,Lisa Lee,Isaac Hayes,2,2,1,1
19,109,Lisa Lee,Sofia Griffin,2,2,1,1
20,25,Daniel Perez,Betty Ramirez,-2,-2,-1,-1
20,30,Daniel Perez,Paul Allen,-2,-2,-1,-1
20,35,Daniel Perez,Ruth Nguyen,-2,-2,-1,-1
20,40,Daniel Perez,Jason Nelson,-2,-2,-1,-1
20,45,Daniel Perez,Melissa Mitchell,-2,-2,-1,-1
20,50,Daniel Perez,Nicholas Turner,-2,-2,-1,-1
20,55,Daniel Perez,Rachel Stewart,-2,-2,-1,-1
20,60,Daniel Perez,Aaron Cook,-2,-2,-1,-1
20,65,Daniel Perez,Katherine Rivera,-2,-2,-1,-1
20,70,Daniel Perez,Bryan Ward,-2,-2,-1,-1
20,75,Daniel Perez,Victoria Bennett,-2,-2,-1,-1
20,80,Daniel Perez,Robin Coleman,-2,-2,-1,-1
20,85,Daniel Perez,Taylor Hughes,-2,-2,-1,-1
20,90,Daniel Perez,Dylan Bryant,-2,-2,-1,-1
20,95,Daniel Perez,Hailey Myers,-2,-2,-1,-1
20,100,Daniel Perez,Wyatt Wallace,-2,-2,-1,-1
20,105,Daniel Perez,Lily Ford,-2,-2,-1,-1
20,110,Daniel Perez,Julian Barnes,-2,-2,-1,-1
21,26,Nancy White,Mark Lewis,-1,-1,-1,-1
21,31,Nancy White,Donna King,-1,-1,-1,-1
21,36,Nancy White,Brian Hill,-1,-1,-1,-1
21,41,Nancy White,Amy Baker,-1,-1,-1,-1
21,46,Nancy White,Ryan Carter,-1,-1,-1,-1
21,51,Nancy White,Rebecca Torres,-1,-1,-1,-1
21,56,Nancy White,Brandon Sanchez,-1,-1,-1,-1
21,61,Nancy White,Olivia Morgan,-1,-1,-1,-1
21,66,Nancy White,Patrick Cooper,-1,-1,-1,-1
21,71,Nancy White,Janice Brooks,-1,-1,-1,-1
21,76,Nancy White,Jordan Wood,-1,-1,-1,-1
21,81,Nancy White,AJenkins,-1,-1,-1,-1
21,86,Nancy White,Ethan Flores,-1,-1,-1,-1
21,91,Nancy White,Jasmine Alexander,-1,-1,-1,-1
21,96,Nancy White,Owen Ford,-1,-1,-1,-1
21,101,Nancy White,Eva West,-1,-1,-1,-1
21,106,Nancy White,Gabriel Simmons,-1,-1,-1,-1
21,111,Nancy White,Aubrey Price,-1,-1,-1,-1
22,27,Matthew Harris,Helen Robinson,0,0,0,0
22,32,Matthew Harris,Andrew Wright,0,0,0,0
22,37,Matthew Harris,Sharon Flores,0,0,0,0
22,42,Matthew Harris,Jeffrey Hall,0,0,0,0
22,47,Matthew Harris,Emma Roberts,0,0,0,0
22,52,Matthew Harris,Frank Parker,0,0,0,0
22,57,Matthew Harris,Laura Morris,0,0,0,0
22,62,Matthew Harris,Adam Bell,0,0,0,0
22,67,Matthew Harris,Diane Richardson,0,0,0,0
22,72,Matthew Harris,Samuel Kelly,0,0,0,0
22,77,Matthew Harris,Casey Barnes,0,0,0,0
22,82,Matthew Harris,Quinn Perry,0,0,0,0
22,87,Matthew Harris,Samantha Butler,0,0,0,0
22,92,Matthew Harris,Connor Russell,0,0,0,0
22,97,Matthew Harris,Isabella Hamilton,0,0,0,0
22,102,Matthew Harris,Julian Cole,0,0,0,0
22,107,Matthew Harris,Madison Bryant,0,0,0,0
22,112,Matthew Harris,Miles Jenkins,0,0,0,0
23,28,Karen Sanchez,Steven Walker,1,1,1,1
23,33,Karen Sanchez,Carol Scott,1,1,1,1
23,38,Karen Sanchez,Edward Green,1,1,1,1
23,43,Karen Sanchez,Angela Rivera,1,1,1,1
23,48,Karen Sanchez,Gary Phillips,1,1,1,1
23,53,Karen Sanchez,Janet Edwards,1,1,1,1
23,58,Karen Sanchez,Benjamin Rogers,1,1,1,1
23,63,Karen Sanchez,Cheryl Murphy,1,1,1,1
